,x,y
482,28727.034459421946,-13577.075972205559
483,12772.641335178156,-5505.8369220387885
484,9026.40622480677,-13247.792216167738
485,4498.853363270513,-3500.282510831111
486,33247.13153950163,-26462.051455803496
487,26382.19819468879,-16491.735133645212
488,16232.858985104838,-20747.222887646974
489,8013.176695333159,-9541.867581006205
490,2621.867016192722,-4280.287685449356
491,511.2903856957946,-4921.631907601636
492,208.30881730124932,-181.0411399902793
493,1422.7079916816292,-87.54402669391123
494,8184.916982723054,-4670.150188630611
495,7987.561827968533,-4320.817861399434
496,16310.13085970311,-11619.242922901434
497,10905.25233703496,-979.2693793971093
498,459.4398105153789,-205.24659073285642
499,3637.405898802471,-4231.061831670126
